a	b	J9	J8	J7	pi_HAT	nbSNP	cov	deamination	kinship	degree	program	RMSE
childB	founder5	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder6	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder7	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder8	0.999	0.0	0.001	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childB	founder9	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childC	childH	0.958	0.042	0.0	0.021	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5536328506630845
childC	childI	0.997	0.003	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childC	founder0	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childC	founder10	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder11	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder12	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder13	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder14	0.998	0.002	0.0	0.001	99990	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder15	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder16	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder17	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder18	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder19	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder20	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder21	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder22	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder23	0.998	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761958579048159
childC	founder24	0.998	0.002	0.0	0.001	99990	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder25	0.998	0.002	0.0	0.001	99990	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder26	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder27	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder28	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder29	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder3	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder4	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childC	founder5	0.998	0.002	0.0	0.001	99993	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder6	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder7	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder8	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childC	founder9	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder10	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder11	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder12	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder13	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder14	0.998	0.002	0.0	0.001	99991	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder15	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder16	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder17	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder18	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder19	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder20	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder21	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder22	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder23	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder24	0.998	0.002	0.0	0.001	99991	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder25	0.998	0.002	0.0	0.001	99991	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder26	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder27	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder28	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder29	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder2	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder4	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childD	founder5	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder6	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder7	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder8	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childD	founder9	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childE	founder10	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder11	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder12	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder13	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder14	0.999	0.001	0.0	0.001	99990	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder15	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder16	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder17	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder18	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder19	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder20	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder21	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder22	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder23	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder24	0.999	0.001	0.0	0.001	99990	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder25	0.999	0.001	0.0	0.001	99990	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder26	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder27	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder28	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder29	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder2	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder3	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder5	0.999	0.001	0.0	0.001	99993	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder6	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder7	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder8	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childE	founder9	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder10	0.999	0.001	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder11	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder12	0.998	0.002	0.0	0.001	99993	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder13	0.999	0.001	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder14	0.998	0.002	0.0	0.001	99988	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder15	0.998	0.002	0.0	0.001	99993	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder16	0.999	0.001	0.0	0.001	99993	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder17	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder18	0.998	0.002	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder19	0.999	0.001	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder20	0.998	0.002	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder21	0.998	0.002	0.0	0.001	99993	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder22	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder23	0.999	0.001	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder24	0.999	0.001	0.0	0.001	99988	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder25	0.998	0.002	0.0	0.001	99988	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder26	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder27	0.999	0.001	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder28	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder29	0.998	0.002	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childF	founder2	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder3	0.999	0.001	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder5	0.999	0.001	0.0	0.001	99991	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder6	0.999	0.001	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder7	0.999	0.001	0.0	0.001	99993	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder8	0.999	0.001	0.0	0.001	99993	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childF	founder9	0.998	0.002	0.0	0.001	99993	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	childH	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	childI	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childG	founder0	0.999	0.001	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childG	founder10	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	founder11	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	founder12	0.997	0.003	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder13	0.997	0.003	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder14	0.997	0.003	0.0	0.001	99991	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder15	0.997	0.003	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder16	0.997	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5756193765559553
childG	founder17	0.997	0.003	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder18	0.997	0.003	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder19	0.997	0.003	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder20	0.997	0.003	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder21	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	founder22	0.997	0.003	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder23	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	founder24	0.998	0.002	0.0	0.001	99991	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	founder25	0.998	0.002	0.0	0.001	99991	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	founder26	0.997	0.003	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder27	0.997	0.003	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder28	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	founder29	0.997	0.003	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder3	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	founder4	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childG	founder6	0.997	0.003	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder7	0.997	0.003	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childG	founder8	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
childG	founder9	0.997	0.003	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5756208242700513
childH	founder10	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder11	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder12	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder13	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder14	0.999	0.001	0.0	0.001	99990	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder15	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder16	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder17	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder18	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder19	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder20	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder21	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder22	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder23	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder24	0.999	0.001	0.0	0.001	99990	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder25	0.999	0.001	0.0	0.001	99990	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder26	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder27	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder28	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder29	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder2	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder3	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder5	0.999	0.001	0.0	0.001	99993	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder6	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder7	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder8	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childH	founder9	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder10	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder11	0.999	0.001	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder12	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder13	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder14	0.999	0.001	0.0	0.001	99991	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder15	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder16	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder17	0.999	0.001	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder18	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder19	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder20	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder21	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder22	0.999	0.001	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder23	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder24	0.999	0.001	0.0	0.001	99991	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder25	0.999	0.001	0.0	0.001	99991	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder26	0.999	0.001	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder27	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder28	0.999	0.001	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder29	0.999	0.001	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder2	0.999	0.001	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder3	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder5	0.999	0.001	0.0	0.001	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder6	0.999	0.001	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder7	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder8	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
childI	founder9	0.999	0.001	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
founder0	founder10	0.997	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5756193765559553
founder0	founder11	0.998	0.002	0.0	0.001	99998	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder12	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder13	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder14	0.998	0.002	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder15	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder16	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder17	0.998	0.002	0.0	0.001	99998	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder18	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder19	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder1	0.999	0.001	0.0	0.0	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
founder0	founder20	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder21	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder22	0.998	0.002	0.0	0.001	99998	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder23	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder24	0.998	0.002	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder25	0.998	0.002	0.0	0.001	99992	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder26	0.998	0.002	0.0	0.001	99998	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder27	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder28	0.997	0.002	0.0	0.001	99998	4	deam	Unrelated	Unrelated	lcmlkin	0.5756193765559553
founder0	founder29	0.998	0.002	0.0	0.001	99998	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder2	0.998	0.002	0.0	0.001	99998	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder3	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder4	0.999	0.001	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5767732078844625
founder0	founder5	0.998	0.002	0.0	0.001	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder6	0.998	0.002	0.0	0.001	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder7	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder8	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder0	founder9	0.998	0.002	0.0	0.001	99997	4	deam	Unrelated	Unrelated	lcmlkin	0.5761967256646524
founder10	founder11	0.982	0.018	0.0	0.009	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.567053201501705
founder10	founder12	0.986	0.014	0.0	0.007	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5693247462272009
founder10	founder13	0.991	0.002	0.006	0.008	99994	4	deam	Unrelated	Unrelated	lcmlkin	0.5721657685205107
founder10	founder14	0.988	0.012	0.001	0.006	99990	4	deam	Unrelated	Unrelated	lcmlkin	0.5704644306761524
founder10	founder15	0.985	0.014	0.0	0.008	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5687474542067565
founder10	founder16	0.987	0.013	0.0	0.006	99995	4	deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
founder10	founder17	0.987	0.013	0.0	0.006	99996	4	deam	Unrelated	Unrelated	lcmlkin	0.5698941422170729
