IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program
founder14	familyX	founder15	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650753	0.0000	0.7456	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651303	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651690	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652307	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder19	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653795	0.0000	0.7304	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder1	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650916	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652402	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652008	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652389	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652201	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651694	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650169	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652094	0.0000	0.7155	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650908	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651799	0.0000	0.5426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652339	0.0000	0.5076	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650416	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650717	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652188	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652488	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651038	0.0000	0.4851	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652614	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652134	0.0000	0.4851	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder14	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652615	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder16	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651113	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653416	0.0000	0.5426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651927	0.0000	0.8091	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder19	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654106	0.0000	0.5076	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder1	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652394	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652274	0.0000	0.4526	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651667	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652989	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652173	0.0000	0.5076	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651904	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651356	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650242	0.0000	0.7009	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652846	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652036	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651370	0.0000	0.5076	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653090	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651995	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653310	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651496	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651861	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653114	0.0000	0.8091	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650846	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder15	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652719	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder17	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652149	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650695	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder19	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651051	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder1	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652404	0.0000	0.7456	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651218	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651771	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650301	0.0000	0.5076	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653821	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650937	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650955	0.0000	0.4741	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650923	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651684	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650588	0.0000	0.4851	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651488	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651641	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653810	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651500	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653301	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651988	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650137	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650221	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder16	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650913	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder18	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653341	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder19	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650598	0.0000	0.4526	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder1	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652629	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654991	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654575	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651422	0.0000	0.7456	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652997	0.0000	0.4851	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652712	0.0000	0.5426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651585	0.0000	0.4741	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651939	0.0000	0.7155	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652437	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652676	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653250	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653397	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652429	0.0000	0.7009	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653836	0.0000	0.4526	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654972	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653580	0.0000	0.8952	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653286	0.0000	0.8257	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653998	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder17	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653621	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder19	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651026	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder1	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652964	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653590	0.0000	0.7768	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652779	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651048	0.0000	0.4214	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651089	0.0000	0.4214	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653006	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651360	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650065	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650277	0.0000	0.5191	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650951	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650635	0.0000	0.4113	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651417	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651668	0.0000	0.5426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652524	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652949	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652514	0.0000	0.8091	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652430	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651659	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder18	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651832	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder1	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651494	0.0000	0.8426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652402	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652448	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651673	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651995	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652565	0.0000	0.5426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650735	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652125	0.0000	0.6723	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651744	0.0000	0.5426	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651052	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653091	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651306	0.0000	0.4526	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654085	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652963	0.0000	0.4317	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652223	0.0000	0.7155	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652958	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654121	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653833	0.0000	0.7456	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder19	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653605	0.0000	0.6048	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder20	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653214	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652173	0.0000	0.5076	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652816	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651435	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652856	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653063	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652054	0.0000	0.7928	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652367	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652709	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650397	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652581	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652494	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653915	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654280	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652490	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652544	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651935	0.0000	0.4962	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder1	familyX	founder9	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652090	0.0000	0.6864	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder21	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653041	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder22	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651923	0.0000	0.7155	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder23	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652916	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder24	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652458	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder25	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650545	0.0000	0.5920	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder26	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653222	0.0000	0.5547	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder27	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653207	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder28	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651843	0.0000	0.5794	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder29	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651218	0.0000	0.6583	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder2	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652106	0.0000	0.4526	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder3	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.653694	0.0000	0.6446	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder4	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652719	0.0000	0.5308	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder5	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.652199	0.0000	0.6179	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder6	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.650821	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder7	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.654138	0.0000	0.5669	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
founder20	familyX	founder8	OT	0	1.0000	0.0000	0.0000	0.0000	-1	0.651719	0.0000	0.6311	2	no_deam	Unrelated	Unrelated	plink_Lcmlkin
