a	FID2	b	RT	EZ	J9	J8	J7	PI_HAT	PHE	DST	PPC	RATIO	cov	deamination	kinship	degree	program	RMSE
childC	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.689349	0.4011	1.9265	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.687114	0.52	2.0152	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.688137	0.2907	1.8429	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.687509	0.0284	1.519	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.688512	0.1245	1.6892	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.687521	0.4601	1.9701	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.688211	0.6372	2.1094	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.687134	0.0199	1.4875	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.688606	0.1245	1.6892	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.688214	0.9844	2.8269	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.690385	0.1581	1.726	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.689116	0.9558	2.6182	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.689671	0.1245	1.6892	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.688129	0.1245	1.6892	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childC	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.688611	0.5795	2.0615	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder10	OT	0	1.0	0.0	0.0	0.0	-1	0.688831	0.5795	2.0615	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.688016	0.3442	1.8841	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.689441	0.5795	2.0615	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.688506	0.073	1.6184	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.687909	0.52	2.0152	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.687026	0.1245	1.6892	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.688739	0.1971	1.7639	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.688454	0.2907	1.8429	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.688411	0.2414	1.8028	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.689919	0.7427	2.2097	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.687696	0.6919	2.1587	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.687469	0.6919	2.1587	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.688086	0.3442	1.8841	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.687286	0.4011	1.9265	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.688549	0.4601	1.9701	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.687226	0.4601	1.9701	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.688529	0.9399	2.5536	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.687637	0.6372	2.1094	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.687612	0.1971	1.7639	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.687726	0.52	2.0152	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.687792	0.2907	1.8429	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder4	OT	0	1.0	0.0	0.0	0.0	-1	0.689581	0.0544	1.5844	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder5	OT	0	0.9791	0.0209	0.0	0.0105	-1	0.690222	0.2907	1.8429	8	no_deam	Unrelated	Unrelated	plink	0.5654124217477599
childD	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.689877	0.5795	2.0615	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.688652	0.8296	2.3167	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.689366	0.0544	1.5844	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childD	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.689712	0.0962	1.6533	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder10	OT	0	1.0	0.0	0.0	0.0	-1	0.687834	0.52	2.0152	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.688249	0.1245	1.6892	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.688689	0.7427	2.2097	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.687479	0.9198	2.4912	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.688267	0.073	1.6184	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.687424	0.6919	2.1587	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.688202	0.3442	1.8841	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.688987	0.0137	1.4568	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.688914	0.7887	2.2623	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.688707	0.9558	2.6182	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.689289	0.8296	2.3167	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.688177	0.073	1.6184	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.688049	0.52	2.0152	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.687124	0.7887	2.2623	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.689832	0.9399	2.5536	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.687849	0.4601	1.9701	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.687847	0.7427	2.2097	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.687341	0.8296	2.3167	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.688111	0.7427	2.2097	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.689144	0.8949	2.431	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.686586	0.52	2.0152	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.687521	0.7427	2.2097	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.689531	0.8296	2.3167	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.689526	0.4011	1.9265	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.688951	0.6919	2.1587	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.688339	0.6372	2.1094	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childE	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.687571	0.4011	1.9265	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder10	OT	0	1.0	0.0	0.0	0.0	-1	0.687481	0.8949	2.431	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder11	OT	0	1.0	0.0	0.0	0.0	-1	0.688231	0.1971	1.7639	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder12	OT	0	1.0	0.0	0.0	0.0	-1	0.6903	0.8296	2.3167	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder13	OT	0	1.0	0.0	0.0	0.0	-1	0.687691	0.6372	2.1094	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder14	OT	0	1.0	0.0	0.0	0.0	-1	0.688889	0.7427	2.2097	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder15	OT	0	1.0	0.0	0.0	0.0	-1	0.688676	0.4601	1.9701	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder16	OT	0	1.0	0.0	0.0	0.0	-1	0.687109	0.3442	1.8841	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder17	OT	0	1.0	0.0	0.0	0.0	-1	0.689659	0.1971	1.7639	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder18	OT	0	1.0	0.0	0.0	0.0	-1	0.689091	0.4601	1.9701	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder19	OT	0	1.0	0.0	0.0	0.0	-1	0.688164	0.4601	1.9701	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder20	OT	0	1.0	0.0	0.0	0.0	-1	0.69048	0.1245	1.6892	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder21	OT	0	1.0	0.0	0.0	0.0	-1	0.690069	0.7887	2.2623	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder22	OT	0	1.0	0.0	0.0	0.0	-1	0.688096	0.3442	1.8841	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder23	OT	0	1.0	0.0	0.0	0.0	-1	0.688896	0.1971	1.7639	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder24	OT	0	1.0	0.0	0.0	0.0	-1	0.689569	0.0199	1.4875	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder25	OT	0	1.0	0.0	0.0	0.0	-1	0.688401	0.8296	2.3167	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder26	OT	0	1.0	0.0	0.0	0.0	-1	0.688004	0.6919	2.1587	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder27	OT	0	1.0	0.0	0.0	0.0	-1	0.688382	0.3442	1.8841	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder28	OT	0	1.0	0.0	0.0	0.0	-1	0.688267	0.6919	2.1587	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder29	OT	0	1.0	0.0	0.0	0.0	-1	0.689471	0.7887	2.2623	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder2	OT	0	1.0	0.0	0.0	0.0	-1	0.687797	0.0962	1.6533	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder3	OT	0	1.0	0.0	0.0	0.0	-1	0.688772	0.4601	1.9701	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder5	OT	0	1.0	0.0	0.0	0.0	-1	0.689832	0.8949	2.431	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder6	OT	0	1.0	0.0	0.0	0.0	-1	0.688252	0.4011	1.9265	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder7	OT	0	1.0	0.0	0.0	0.0	-1	0.687812	0.4011	1.9265	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder8	OT	0	1.0	0.0	0.0	0.0	-1	0.688681	0.1971	1.7639	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childF	familyX	founder9	OT	0	1.0	0.0	0.0	0.0	-1	0.689232	0.7427	2.2097	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childG	familyX	childH	OT	0	0.9726	0.0	0.0274	0.0274	-1	0.69868	0.1971	1.7639	8	no_deam	Unrelated	Unrelated	plink	0.5617536589407615
childG	familyX	childI	OT	0	1.0	0.0	0.0	0.0	-1	0.681081	0.0003	1.236	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
childG	familyX	founder0	OT	0	1.0	0.0	0.0	0.0	-1	0.687471	0.7887	2.2623	8	no_deam	Unrelated	Unrelated	plink	0.5773502691896257
