a	b	program	observed	valueObserved	theo	valueTheo	cov	true	valueTrue
childB	childD	ngsrelate_trueFreq	J7	1.1e-05	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000387	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000218	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.0	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.00037	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000141	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.010737	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000127	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.006499	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000709	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000136	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	1.2e-05	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000455	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	1.5e-05	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000181	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000185	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.012896	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000771	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	9.7e-05	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	3e-06	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	8e-06	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	9e-06	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.001026	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000142	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000406	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000226	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.001574	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	7.9e-05	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000156	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	1.2e-05	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.000402	J7	0.0	1.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	5.3e-05	J7	0.0	2.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005108	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.004867	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005696	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.00499	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005221	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005362	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005244	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005181	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.00541	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005536	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.004872	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005282	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005644	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005018	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.004477	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.004986	J7	0.0	10.0	J7	0.0065670093475872
childB	childD	ngsrelate_trueFreq	J7	0.005671	J7	0.0	10.0	J7	0.0065670093475872
