a	b	program	observed	valueObserved	theo	valueTheo	cov	true	valueTrue
childD	childE	lcmlkin	J7	0.0	J7	0.0	1.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	2.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	1.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	2.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	1.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	2.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	1.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	2.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	1.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	2.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	1.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	2.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	1.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	2.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	1.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	2.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	1.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	2.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	1.0	J7	0.00910870389808
childD	childE	lcmlkin	J7	0.0	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.020796	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.001794	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.008478	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.0027	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.006012	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	4.6e-05	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	6.4e-05	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	8e-06	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.002431	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.001193	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.002095	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.000278	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.000346	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.002201	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.002397	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.000145	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.001586	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.000313	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.006027	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	2e-06	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	1.6e-05	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.000167	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.000292	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.002543	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.005064	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.000958	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.011906	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.002981	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.010474	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.000539	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.006065	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.00544	J7	0.0	2.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.000184	J7	0.0	1.0	J7	0.00910870389808
childD	childE	ngsrelate_trueFreq	J7	0.002195	J7	0.0	2.0	J7	0.00910870389808
