a	b	program	observed	valueObserved	theo	valueTheo	cov	true	valueTrue
childF	founder0	ngsrelate_trueFreq	J7	0.006345	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.008997	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.001813	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.001527	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	8.6e-05	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.003362	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.001421	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.016659	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.000102	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	7e-06	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	4e-06	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	2.5e-05	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.000122	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.000113	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.000276	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	3e-06	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.000112	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.0081	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.000419	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.011904	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	5.2e-05	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.000172	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.000156	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	3e-05	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	6.6e-05	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.007658	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.000674	J7	0.0	2.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.00873	J7	0.0	1.0	J7	0.0119986254535332
childF	founder0	ngsrelate_trueFreq	J7	0.007987	J7	0.0	2.0	J7	0.0119986254535332
