a	b	program	observed	valueObserved	theo	valueTheo	cov	true	valueTrue
childA	childB	ngsrelate_trueFreq	J7	0.210485	J7	0.25	1.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	0.24005	J7	0.25	2.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	0.253959	J7	0.25	1.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	0.240587	J7	0.25	2.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	9e-06	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	6e-06	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	1e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	1.1e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	3.1e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	3.3e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	6e-06	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	7e-06	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	1.1e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	3.6e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	3e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	1.2e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	2.6e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	2.6e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	2.7e-05	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	6e-06	J7	0.0	10.0	J7	0.2581678838420985
childA	childB	ngsrelate_trueFreq	J7	2.1e-05	J7	0.0	10.0	J7	0.2581678838420985
